model,accuracy_1,accuracy_2,accuracy_3,accuracy_4,accuracy_5,accuracy_avg,accuracy_std,precision_1,precision_2,precision_3,precision_4,precision_5,precision_avg,precision_std,recall_1,recall_2,recall_3,recall_4,recall_5,recall_avg,recall_std,f1_1,f1_2,f1_3,f1_4,f1_5,f1_avg,f1_std,roc_auc_1,roc_auc_2,roc_auc_3,roc_auc_4,roc_auc_5,roc_auc_avg,roc_auc_std
LogisticRegression,0.9700854700854701,0.9846153846153847,0.9863247863247864,0.9854576561163387,0.962360992301112,0.9777688578886184,0.009753288962272968,0.9875886524822695,0.9829642248722317,0.9863247863247864,0.9813242784380306,0.9856373429084381,0.9847678570051512,0.0022912112074148566,0.9521367521367521,0.9863247863247864,0.9863247863247864,0.9897260273972602,0.9384615384615385,0.9705947781290247,0.021138187383502607,0.9695387293298521,0.9846416382252561,0.9863247863247864,0.9855072463768116,0.9614711033274957,0.9774967007168402,0.010132158205953628,0.9937877127620718,0.9986470889034991,0.9988311783183578,0.9992740896850486,0.9957850368809273,0.9972650213099807,0.0021298517784691527
BernoulliNB,0.8794871794871795,0.8888888888888888,0.8632478632478633,0.8819503849443969,0.874251497005988,0.8775651627148633,0.008568740180419828,0.8162393162393162,0.8217821782178217,0.7914951989026063,0.8105849582172702,0.8173913043478261,0.8114985911849681,0.010619991833562159,0.9794871794871794,0.9931623931623932,0.9863247863247864,0.9965753424657534,0.9641025641025641,0.9839304531085353,0.011521654729005779,0.8904428904428905,0.8993808049535604,0.8782343987823441,0.8940092165898618,0.8847058823529411,0.8893546386243194,0.00732999411095638,0.9637621447877858,0.9776141427423479,0.9680663306304332,0.9779724271162626,0.9597075869336144,0.9694245264420888,0.0073275179474928545
MultinomialNB,0.9726495726495726,0.9803418803418803,0.982051282051282,0.9777587681779298,0.9709153122326775,0.9767433630906683,0.004309980848446624,0.9726495726495726,0.9714765100671141,0.9747474747474747,0.9619205298013245,0.9661590524534687,0.9693906279437909,0.004688557964099647,0.9726495726495726,0.9897435897435898,0.9897435897435898,0.9948630136986302,0.976068376068376,0.9846136283807517,0.00864688236514972,0.9726495726495726,0.9805249788314988,0.9821882951653944,0.9781144781144782,0.9710884353741497,0.9769131520270188,0.004345596519657962,0.9919322083424648,0.9963240558112354,0.9971860618014465,0.9975588338602037,0.9927350427350428,0.9951472405100785,0.0023457450390960764
LinearSVC,0.9837606837606837,0.9905982905982906,0.9931623931623932,0.9965782720273738,0.9828913601368692,0.9893981999371221,0.005315700448279086,0.9913194444444444,0.993127147766323,0.998272884283247,1.0,0.9982363315696648,0.9961911616127358,0.0033509804030694324,0.976068376068376,0.9880341880341881,0.9880341880341881,0.9931506849315068,0.9675213675213675,0.9825617609179254,0.009385070156142618,0.983634797588286,0.9905741216795201,0.993127147766323,0.9965635738831615,0.982638888888889,0.989307705961236,0.005394341003805847,0.996201329534663,0.999529549273139,0.99960844473665,0.9999707294227842,0.9997336377473363,0.9990087381429145,0.0014116190693424548
KNeighborsClassifier,0.9794871794871794,0.9658119658119658,0.9717948717948718,0.9683490162532079,0.9683490162532079,0.9707584099200866,0.004761162386897607,0.9794871794871794,0.9564489112227805,0.9615384615384616,0.9535655058043118,0.980701754385965,0.9663483624877397,0.011516805795072105,0.9794871794871794,0.976068376068376,0.9829059829059829,0.9845890410958904,0.9555555555555556,0.9757212270225969,0.010499676753924148,0.9794871794871794,0.9661590524534687,0.9721048182586645,0.9688289806234204,0.967965367965368,0.9709090797576202,0.004702522651668409,0.9926101249178172,0.9904025129666156,0.9946321864270583,0.9976612808804589,0.9926384498302306,0.993588911004436,0.002436684268305703
SGDClassifier,0.9846153846153847,0.9880341880341881,0.9923076923076923,0.9974337040205303,0.9854576561163387,0.9895697250188269,0.004757123162948668,0.9913344887348353,0.9880341880341881,0.9982698961937716,1.0,0.9982456140350877,0.9951768373995765,0.004648190689536159,0.9777777777777777,0.9880341880341881,0.9863247863247864,0.9948630136986302,0.9726495726495726,0.9839298676969911,0.007838469606857527,0.9845094664371772,0.9880341880341881,0.9922613929492691,0.9974248927038626,0.9852813852813853,0.9895022650811764,0.0048016649162542484,0.9958331507049454,0.9995792241946089,0.9990006574621959,0.9999853647113921,0.9997219295164501,0.9988240653179187,0.0015298232797841633
RandomForestClassifier,0.9846153846153847,0.9914529914529915,0.9905982905982906,0.9974337040205303,0.9803250641573995,0.9888850869689193,0.005901057571853072,0.9964973730297724,0.9982668977469671,1.0,1.0,1.0,0.998952854155348,0.0013992474414607915,0.9726495726495726,0.9846153846153847,0.9811965811965812,0.9948630136986302,0.9606837606837607,0.978801662568786,0.01152049112212239,0.9844290657439446,0.9913941480206542,0.990509059534081,0.9974248927038626,0.9799476896251089,0.9887409711255302,0.006024787229459576,0.9987245233399079,0.9994258163488933,0.9990108846519102,0.9998960894508839,0.9999224329703781,0.9993959493523947,0.0004748273095357164
GradientBoostingClassifier,0.9777777777777777,0.9854700854700855,0.982051282051282,0.9905902480752781,0.9674935842600513,0.980676595526895,0.007814636858231966,0.9946902654867257,0.9947735191637631,0.9982332155477032,0.9982608695652174,1.0,0.9971915739526818,0.0021080417541784273,0.9606837606837607,0.976068376068376,0.9658119658119658,0.9828767123287672,0.935042735042735,0.9640967099871209,0.016460456022080832,0.9773913043478261,0.9853321829163072,0.9817549956559514,0.9905090595340812,0.9664310954063604,0.9802837275721051,0.008154391147073219,0.9963036014318065,0.9981401124990869,0.9989948133537877,0.999541915466573,0.9968299964875307,0.9979620878477569,0.00123501239607161
MLPClassifier,0.9846153846153847,0.9880341880341881,0.9880341880341881,0.9897348160821214,0.979469632164243,0.985977641786025,0.0036547245441779404,0.9879518072289156,0.9830795262267343,0.9863713798977853,0.9847457627118644,0.9778534923339012,0.9840003936798402,0.003476297245584734,0.9811965811965812,0.9931623931623932,0.9897435897435898,0.9948630136986302,0.9811965811965812,0.9880324317995551,0.005819950534256716,0.9845626072041166,0.9880952380952381,0.9880546075085325,0.989778534923339,0.9795221843003412,0.9860026344063135,0.0036583307790484954,0.9950792607202864,0.9988311783183579,0.9991087734677477,0.9996692424774616,0.9982291300784452,0.9981835170124598,0.0016199649694886031
