model,accuracy_1,accuracy_2,accuracy_3,accuracy_4,accuracy_5,accuracy_avg,accuracy_std,precision_1,precision_2,precision_3,precision_4,precision_5,precision_avg,precision_std,recall_1,recall_2,recall_3,recall_4,recall_5,recall_avg,recall_std,f1_1,f1_2,f1_3,f1_4,f1_5,f1_avg,f1_std,roc_auc_1,roc_auc_2,roc_auc_3,roc_auc_4,roc_auc_5,roc_auc_avg,roc_auc_std
LogisticRegression,0.9692307692307692,0.9837606837606837,0.982051282051282,0.9820359281437125,0.9349871685201027,0.9704131663413099,0.018466672331580326,0.992818671454219,0.9930313588850174,0.9982332155477032,0.9947275922671354,0.9980430528375733,0.9953707781983295,0.002355182329483361,0.9452991452991453,0.9743589743589743,0.9658119658119658,0.9691780821917808,0.8717948717948718,0.9452886078913476,0.03804820827767418,0.968476357267951,0.9836065573770492,0.9817549956559514,0.9817866435385949,0.9306569343065693,0.9692562976292232,0.020048322282342254,0.9949010154138359,0.9990386441668493,0.9992957849368105,0.9996282636693596,0.9975998126683059,0.9980927041710324,0.00173953832575478
BernoulliNB,0.7649572649572649,0.7743589743589744,0.747008547008547,0.7775876817792986,0.7929854576561164,0.7713795851520402,0.015161956650234735,0.6810747663551402,0.6894923258559622,0.6640181611804767,0.6919431279620853,0.7073760580411125,0.6867808878789553,0.014204669670086762,0.9965811965811966,0.9982905982905983,1.0,1.0,1.0,0.9989743589743589,0.0013675213675213627,0.8091603053435116,0.8156424581005587,0.7980900409276944,0.8179271708683473,0.8286118980169972,0.8138863746514218,0.01008080147361009,0.8001212652494704,0.8085382423843963,0.7863247863247864,0.8205128205128205,0.829623287671233,0.8090240804285413,0.015172821736763924
MultinomialNB,0.9803418803418803,0.9888888888888889,0.9871794871794872,0.9897348160821214,0.9880239520958084,0.9868338049176373,0.0033561962735972695,0.9811643835616438,0.9831081081081081,0.9830508474576272,0.9814814814814815,0.9897084048027445,0.983702645082321,0.003105601502632571,0.9794871794871794,0.9948717948717949,0.9914529914529915,0.9982876712328768,0.9863247863247864,0.9900848846739259,0.006610924709198959,0.9803250641573995,0.9889549702633814,0.9872340425531915,0.9898132427843804,0.988013698630137,0.9868682036776979,0.0033848640053624375,0.9959997077945797,0.9971334648257726,0.9991379940097889,0.9991482262030208,0.9979715489989462,0.9978781883664217,0.0012076526805289078
LinearSVC,0.9846153846153847,0.9923076923076923,0.9923076923076923,0.9948674080410608,0.9777587681779298,0.9883713890899519,0.00632333014308774,0.9930434782608696,0.9948453608247423,0.9982698961937716,1.0,0.9982174688057041,0.9968752408170175,0.002542187114076876,0.976068376068376,0.9897435897435898,0.9863247863247864,0.9897260273972602,0.9572649572649573,0.9798255473597939,0.012342801451562047,0.9844827586206896,0.9922879177377892,0.9922613929492691,0.9948364888123925,0.9773123909249565,0.9882361898090194,0.006474570784352564,0.996838337351158,0.9997107166337936,0.9994886405142815,0.9999824376536705,0.9998975529797447,0.9991835370265296,0.001184823108097422
KNeighborsClassifier,0.9666666666666667,0.9666666666666667,0.9777777777777777,0.9743370402053037,0.962360992301112,0.9695618287235053,0.005637737762810194,0.9739583333333334,0.9595959595959596,0.9697478991596639,0.9586092715231788,0.9770723104056437,0.9677967548035559,0.007476240192350073,0.958974358974359,0.9743589743589743,0.9863247863247864,0.9914383561643836,0.947008547008547,0.9716210045662101,0.016626098837124806,0.9664082687338502,0.9669211195928753,0.9779661016949152,0.9747474747474747,0.9618055555555555,0.969569704064934,0.005909322762139013,0.9921352911096502,0.9927942143326758,0.9951581561837972,0.9965475354173985,0.9938722046598758,0.9941014803406795,0.0015954410751561478
SGDClassifier,0.9854700854700855,0.9905982905982906,0.9931623931623932,0.9948674080410608,0.981180496150556,0.9890557346844773,0.005057587014771531,0.9930555555555556,0.9914383561643836,0.998272884283247,1.0,0.9982300884955753,0.9961993768997524,0.0033292308268364663,0.9777777777777777,0.9897435897435898,0.9880341880341881,0.9897260273972602,0.9641025641025641,0.9818768294110759,0.009941183268796101,0.9853574504737296,0.9905902480752781,0.993127147766323,0.9948364888123925,0.9808695652173912,0.988956180069023,0.005157312772307052,0.9970107385492002,0.9993834465629338,0.9987727372342757,0.9999707294227842,0.9997277836318932,0.9989730870802174,0.001060585107551768
RandomForestClassifier,0.9777777777777777,0.9905982905982906,0.9863247863247864,0.9914456800684346,0.9520958083832335,0.9796484686305046,0.01460338719448639,0.9982174688057041,1.0,1.0,1.0,1.0,0.9996434937611408,0.0007130124777183778,0.9572649572649573,0.9811965811965812,0.9726495726495726,0.9828767123287672,0.9042735042735043,0.9596522655426766,0.029137497826913165,0.9773123909249565,0.990509059534081,0.9861351819757365,0.9913644214162349,0.9497307001795333,0.9790103508061085,0.015464718496104275,0.998254072613047,0.9992344217985244,0.999086858061217,0.9998902353354409,0.9998960894508839,0.9992723354518226,0.0006072178906923101
GradientBoostingClassifier,0.9786324786324786,0.9880341880341881,0.982051282051282,0.9905902480752781,0.9649272882805817,0.9808470970147617,0.009015300064044007,0.9964539007092199,0.9930915371329879,1.0,0.9965337954939342,1.0,0.9972158466672283,0.0025907027672394545,0.9606837606837607,0.9829059829059829,0.9641025641025641,0.9845890410958904,0.9299145299145299,0.9644391757405456,0.01976465360070518,0.9782419495213229,0.9879725085910652,0.9817232375979111,0.9905254091300603,0.9636846767050488,0.9804295563090817,0.009441107996412448,0.9967492146979327,0.9981269632551684,0.9991964350938709,0.9991994497131483,0.9959152909495376,0.9978374707419316,0.0013164082280726413
MLPClassifier,0.9854700854700855,0.9931623931623932,0.994017094017094,0.9957228400342173,0.9897348160821214,0.9916214457531822,0.003642353344172729,0.9913494809688581,0.9914821124361158,0.9982758620689656,0.9931856899488927,0.9982608695652174,0.99451080299761,0.003135650399866685,0.9794871794871794,0.9948717948717949,0.9897435897435898,0.9982876712328768,0.9811965811965812,0.9887173633064045,0.007379423002932848,0.9853826311263972,0.993174061433447,0.9939914163090129,0.9957301451750641,0.9896551724137931,0.9915866852915428,0.003679450615773845,0.9976974212871648,0.9987084520417853,0.998337351157864,0.9999385317878469,0.999028216836436,0.9987419946222194,0.000744260604209799
