model,accuracy_1,accuracy_2,accuracy_3,accuracy_4,accuracy_5,accuracy_avg,accuracy_std,precision_1,precision_2,precision_3,precision_4,precision_5,precision_avg,precision_std,recall_1,recall_2,recall_3,recall_4,recall_5,recall_avg,recall_std,f1_1,f1_2,f1_3,f1_4,f1_5,f1_avg,f1_std,roc_auc_1,roc_auc_2,roc_auc_3,roc_auc_4,roc_auc_5,roc_auc_avg,roc_auc_std
LogisticRegression,0.9666666666666667,0.9837606837606837,0.9777777777777777,0.9888793840889649,0.9298545765611634,0.9693878177710513,0.02110532485932446,0.9910071942446043,0.9947552447552448,0.9946902654867257,0.9948006932409013,0.9941060903732809,0.9938718976201514,0.0014542393961609417,0.9418803418803419,0.9726495726495726,0.9606837606837607,0.9828767123287672,0.864957264957265,0.9446095304999413,0.04209734889866179,0.9658194566170025,0.9835782195332758,0.9773913043478261,0.9888027562446168,0.9250457038391225,0.9681274881163688,0.022862096363088863,0.9956198407480459,0.9987844254510921,0.998752282854847,0.9996136283807517,0.9965987589275261,0.9978737872724526,0.0015055919552163502
BernoulliNB,0.7829059829059829,0.7965811965811965,0.7581196581196581,0.795551753635586,0.8100940975192472,0.7886505377523341,0.01752417134778089,0.6996381182147166,0.7113276492082826,0.673963133640553,0.7095990279465371,0.7254658385093168,0.7039987535038812,0.017129303111388484,0.9914529914529915,0.9982905982905983,1.0,1.0,0.9982905982905983,0.9976068376068377,0.0031704678617079213,0.8203677510608205,0.8307254623044097,0.8052305574673091,0.830135039090263,0.8402877697841726,0.8253493159413949,0.011870500664967266,0.8861932938856016,0.9127883702242677,0.8786324786324786,0.9006263903524178,0.9091382742067674,0.8974757614603066,0.013136057516919536
MultinomialNB,0.9794871794871794,0.9880341880341881,0.9880341880341881,0.9888793840889649,0.9828913601368692,0.985465259956278,0.00366653604667171,0.9794871794871794,0.9798319327731092,0.9798319327731092,0.9798319327731092,0.9812606473594548,0.9800487250331924,0.0006204975063989038,0.9794871794871794,0.9965811965811966,0.9965811965811966,0.9982876712328768,0.9846153846153847,0.9911105256995668,0.007598117301976659,0.9794871794871794,0.9881355932203388,0.9881355932203388,0.9889737065309584,0.9829351535836178,0.9855334452084866,0.003706378152822121,0.995237051647308,0.9974899554386734,0.9990152677332165,0.9987618545837724,0.9972866174920969,0.9975581493790134,0.0013444682798310122
LinearSVC,0.9803418803418803,0.9905982905982906,0.9931623931623932,0.998289136013687,0.9700598802395209,0.9864903160711546,0.010083319919528256,0.9912587412587412,0.9965397923875432,0.998272884283247,1.0,0.9981884057971014,0.9968519647453264,0.003003225383970828,0.9692307692307692,0.9846153846153847,0.9880341880341881,0.9965753424657534,0.9418803418803419,0.9760672052452876,0.019247556852653905,0.9801210025929126,0.9905417024935512,0.993127147766323,0.9982847341337907,0.9692172383465261,0.9862583650666206,0.010375239045462632,0.998363649645701,0.9995587698151801,0.9993980568339542,0.9999824376536705,0.9998595012293643,0.9994324830355741,0.0005734689092116791
KNeighborsClassifier,0.9675213675213675,0.9547008547008548,0.9658119658119658,0.9683490162532079,0.9640718562874252,0.9640910121149643,0.00492006183477907,0.9581239530988275,0.934640522875817,0.9459901800327333,0.9461663947797716,0.9689119170984456,0.950766593577119,0.011725268580384682,0.9777777777777777,0.9777777777777777,0.9880341880341881,0.9931506849315068,0.958974358974359,0.979142957499122,0.011711278376367703,0.9678510998307951,0.9557226399331663,0.9665551839464884,0.9690893901420217,0.9639175257731959,0.9646271679251335,0.004771092549246312,0.9883366206443129,0.9920461684564249,0.9945927386953028,0.9973846739257698,0.9940258751902588,0.9932772153824138,0.00300290731392635
SGDClassifier,0.9811965811965812,0.9914529914529915,0.9931623931623932,0.9974337040205303,0.9769033361847733,0.9880298012034539,0.007706961001182816,0.9912739965095986,0.9948364888123924,0.998272884283247,0.9982847341337907,0.9982142857142857,0.9961764778906629,0.0027864751675599,0.9709401709401709,0.9880341880341881,0.9880341880341881,0.9965753424657534,0.9555555555555556,0.9798278890059713,0.014719385778040564,0.9810017271157168,0.9914236706689538,0.993127147766323,0.9974293059125964,0.9764192139737993,0.9878802130874778,0.007873241503802267,0.9979954708159836,0.9989743589743589,0.9991029293593396,0.9999765835382274,0.9997102212855637,0.9991519127946947,0.0006874697073174137
RandomForestClassifier,0.9794871794871794,0.9888888888888889,0.9897435897435898,0.9965782720273738,0.9666381522668948,0.9842672164827853,0.010359008324644696,0.9947089947089947,1.0,1.0,0.9982817869415808,1.0,0.9985981563301151,0.0020552938831022148,0.9641025641025641,0.9777777777777777,0.9794871794871794,0.9948630136986302,0.9333333333333333,0.9699127736798969,0.020726099509627654,0.9791666666666667,0.9887640449438202,0.9896373056994818,0.9965694682675814,0.9655172413793104,0.983930945391372,0.010746315712399371,0.9987449777193367,0.9987712762071735,0.9990780918986047,0.9999882917691137,0.9997351012761971,0.9992635477740851,0.0005085777507335004
GradientBoostingClassifier,0.9735042735042735,0.9786324786324786,0.9846153846153847,0.9854576561163387,0.9597946963216424,0.9764008978380236,0.009366311736249067,0.9893992932862191,0.9895104895104895,0.9982425307557118,0.9982425307557118,0.9926739926739927,0.993613767396425,0.003958099504466195,0.9572649572649573,0.9675213675213675,0.9709401709401709,0.9726027397260274,0.9264957264957265,0.9589649923896498,0.017086532452419305,0.9730668983492615,0.9783923941227312,0.9844020797227035,0.9852558542931483,0.9584438549955792,0.9759122162966847,0.009785418895664241,0.993406384688436,0.9971334648257726,0.9985681934399883,0.9993677555321391,0.9932502048940405,0.9963452006760752,0.002565717574326518
MLPClassifier,0.9786324786324786,0.9931623931623932,0.9905982905982906,0.9974337040205303,0.9863130881094953,0.9892279909046376,0.006410187340962705,0.9878048780487805,0.9914821124361158,0.9914383561643836,0.9982847341337907,0.9982486865148862,0.9934517534595914,0.004151836347186455,0.9692307692307692,0.9948717948717949,0.9897435897435898,0.9965753424657534,0.9743589743589743,0.9849560941341764,0.011098044494114372,0.9784296807592752,0.993174061433447,0.9905902480752781,0.9974293059125964,0.986159169550173,0.989156493146154,0.006491292505052957,0.996508145226094,0.9990211118416247,0.9992402659069326,0.9999736564805057,0.9991862779534012,0.9987858914817116,0.0011849901062933042
